ascii_name,description,genus_pk,id,iso_codes,jsondata,latitude,longitude,macroarea,markup_description,name,pk,samples_100,samples_200
greenlandic (south),,158,gso,kal,{},60.0,-44.0,Eurasia,,Greenlandic (South),321,False,False
greenlandic (west),,158,grw,kal,{},64.0,-51.0,Eurasia,,Greenlandic (West),2519,True,True
gujarati,,182,guj,guj,{},23.0,72.0,Eurasia,,Gujarati,1931,False,False
gurung,,389,gur,"ggn, gvr",{},28.3333333333,84.3333333333,Eurasia,,Gurung,1831,False,False
gutob,,66,gdb,gbj,{},19.0,83.6666666667,Eurasia,,Gutob,795,False,False
gyarong (cogtse),,390,gyc,jya,{},31.5,102.0,Eurasia,,Gyarong (Cogtse),2622,False,False
hakka,,375,hak,hak,{},25.0,116.0,Eurasia,,Hakka,1832,False,False
halang,,63,hln,hal,{},14.5,107.5,Eurasia,,Halang,538,False,False
halbi,,182,hlb,hlb,{},21.0,81.0,Eurasia,,Halbi,683,False,False
hani,,380,han,hni,{},23.0,103.0,Eurasia,,Hani,1115,False,False
harsusi,,10,hrs,hss,{},20.0,56.5,Eurasia,,Harsusi,327,False,False
hawrami,,183,hwr,hac,{},35.75,45.5,Eurasia,,Hawrami,875,False,False
hayu,,512,hay,vay,{},27.25,86.0,Eurasia,,Hayu,2022,False,False
hebrew (modern),,10,heb,heb,{},31.5,34.8333333333,Eurasia,,Hebrew (Modern),2511,True,True
hebrew (modern ashkenazic),,10,hba,heb,{},31.75,35.1666666667,Eurasia,,Hebrew (Modern Ashkenazic),1236,False,False
hindi,,182,hin,hin,{},25.0,77.0,Eurasia,,Hindi,2523,True,True
hinuq,,269,hnk,gin,{},42.1666666667,46.0,Eurasia,,Hinuq,102,False,False
hlai (baoding),,406,lic,lic,{},19.0,109.5,Eurasia,,Hlai (Baoding),2627,False,False
hmar,,386,hma,hmr,{},24.1666666667,93.0,Eurasia,,Hmar,1640,False,False
hmong daw,,169,hmd,mww,{},26.0,105.0,Eurasia,,Hmong Daw,877,False,False
hmong njua,,169,hmo,"cqd, hnj",{},28.0,105.0,Eurasia,,Hmong Njua,2445,True,True
ho,,66,ho,hoc,{},22.0,86.0,Eurasia,,Ho,1598,False,False
hokkien,,375,hok,nan,{},25.0,118.0,Eurasia,,Hokkien,685,False,False
hong kong sign language,,330,hks,,{},22.5,114.0,Eurasia,,Hong Kong Sign Language,328,False,False
hre,,63,hre,hre,{},14.6666666667,108.666666667,Eurasia,,Hre,103,False,False
hungarian,,464,hun,hun,{},47.0,20.0,Eurasia,,Hungarian,2544,False,True
hunzib,,269,hzb,huz,{},42.1666666667,46.25,Eurasia,,Hunzib,2463,False,True
hyow,,386,hyo,csh,{},22.0833333333,92.4166666667,Eurasia,,Hyow,104,False,False
icelandic,,181,ice,isl,{},65.0,-17.0,Eurasia,,Icelandic,2329,False,False
icelandic sign language,,330,ics,icl,{},65.0,-18.0,Eurasia,,Icelandic Sign Language,330,False,False
idu,,376,idu,clk,{},29.3333333333,95.8333333333,Eurasia,,Idu,1172,False,False
indopakistani sign language (indian dialects),,330,ipi,ins,{},24.0,80.0,Eurasia,,Indo-Pakistani Sign Language (Indian dialects),333,False,False
indopakistani sign language (karachi dialect),,330,ipk,pks,{},28.0,68.0,Eurasia,,Indo-Pakistani Sign Language (Karachi dialect),107,False,False
ingush,,268,ing,inh,{},43.1666666667,45.0833333333,Eurasia,,Ingush,2464,False,True
irish,,187,iri,gle,{},53.0,-8.0,Eurasia,,Irish,2420,False,True
irish (donegal),,187,ird,gle,{},55.0,-8.0,Eurasia,,Irish (Donegal),1237,False,False
irish (munster),,187,irm,gle,{},52.5,-9.0,Eurasia,,Irish (Munster),541,False,False
irish sign language,,330,irs,isg,{},53.5,-7.5,Eurasia,,Irish Sign Language,335,False,False
ishkashmi,,183,ish,isk,{},37.0,72.0,Eurasia,,Ishkashmi,111,False,False
israeli sign language,,330,iss,isr,{},32.0,34.8333333333,Eurasia,,Israeli Sign Language,336,False,False
italian,,184,ita,ita,{},43.0,12.0,Eurasia,,Italian,2351,False,False
italian (bologna),,184,itb,egl,{},44.5,11.3333333333,Eurasia,,Italian (Bologna),113,False,False
italian (fiorentino),,184,ifi,ita,{},43.75,11.25,Eurasia,,Italian (Fiorentino),114,False,False
italian (genoa),,184,itg,lij,{},44.4166666667,8.95,Eurasia,,Italian (Genoa),115,False,False
italian (napolitanian),,184,itn,nap,{},40.9166666667,14.25,Eurasia,,Italian (Napolitanian),116,False,False
italian (turinese),,184,itu,pms,{},45.0,7.66666666667,Eurasia,,Italian (Turinese),117,False,False
itelmen,,140,ite,itl,{},57.0,157.5,Eurasia,,Itelmen,2218,False,False
izhor,,465,izh,izh,{},59.0,29.0,Eurasia,,Izhor,119,False,False
jad,,389,jad,bod,{},30.8333333333,79.0,Eurasia,,Jad,927,False,False
jahai,,62,jah,jhi,{},5.75,101.5,Eurasia,,Jahai,339,False,False
japanese,,195,jpn,jpn,{},37.0,140.0,Eurasia,,Japanese,2542,True,True
jarawa (in andamans),,399,jrw,anq,{},12.0,92.5833333333,Eurasia,,Jarawa (in Andamans),879,False,False
jeh,,63,jeh,jeh,{},15.1666666667,107.833333333,Eurasia,,Jeh,1355,False,False
jiarong,,390,jia,jya,{},31.5,102.0,Eurasia,,Jiarong,1396,False,False
jibbali,,10,jib,shv,{},17.5,55.0,Eurasia,,Jibbali,121,False,False
jingpho,,377,jng,kac,{},25.4166666667,97.0,Eurasia,,Jingpho,2154,False,False
jino,,380,jin,"jiu, jiy",{},22.0,101.0,Eurasia,,Jino,1073,False,False
juang,,66,jun,jun,{},21.3333333333,86.0,Eurasia,,Juang,341,False,False
jugli,,388,jug,nst,{},27.5,96.3333333333,Eurasia,,Jugli,1074,False,False
jurchen,,21,jur,juc,{},47.0,130.0,Eurasia,,Jurchen,985,False,False
kabardian,,325,kab,kbd,{},43.5,43.5,Eurasia,,Kabardian,2219,False,False
kabatei,,183,kbt,xkp,{},36.75,49.4166666667,Eurasia,,Kabatei,1118,False,False
kabui,,386,kbi,nkf,{},24.8333333333,94.0,Eurasia,,Kabui,123,False,False
kachari,,383,kac,xac,{},26.5,91.0,Eurasia,,Kachari,1357,False,False
kalami,,182,kal,gwc,{},35.5,72.5,Eurasia,,Kalami,1456,False,False
kalasha,,182,klh,kls,{},35.0,72.0,Eurasia,,Kalasha,344,False,False
kalmyk,,20,kmk,xal,{},44.0,83.0,Eurasia,,Kalmyk,2043,False,False
kalmyk (issykkul),,20,kiq,xal,{},42.4166666667,78.3333333333,Eurasia,,Kalmyk (Issyk-Kul),125,False,False
kamass,,463,kms,xas,{},52.0,92.0,Eurasia,,Kamass,1642,False,False
kam (zhanglu),,404,kzh,doc,{},26.0,108.5,Eurasia,,Kam (Zhanglu),1242,False,False
kanashi,,389,xns,xns,{},32.0833333333,77.25,Eurasia,,Kanashi,2619,False,False
kannada,,149,knd,kan,{},14.0,76.0,Eurasia,,Kannada,2527,True,True
karachaybalkar,,19,krc,krc,{},43.5,42.0,Eurasia,,Karachay-Balkar,2044,False,False
karaim,,19,krm,kdr,{},54.6666666667,24.9166666667,Eurasia,,Karaim,697,False,False
karakalpak,,19,kkp,kaa,{},43.0,60.0,Eurasia,,Karakalpak,1870,False,False
karata,,269,krt,kpt,{},42.5833333333,46.3333333333,Eurasia,,Karata,698,False,False
karelian,,465,krl,krl,{},64.0,32.0,Eurasia,,Karelian,880,False,False
karen (bwe),,378,kbw,bwe,{},19.5,97.0,Eurasia,,Karen (Bwe),1802,False,False
karen (pwo),,378,kpw,"kjp, pwo",{},13.0,99.1666666667,Eurasia,,Karen (Pwo),1457,False,False
karen (sgaw),,378,ksg,ksw,{},18.0,97.0,Eurasia,,Karen (Sgaw),2136,False,False
kashmiri,,182,kas,kas,{},34.0,76.0,Eurasia,,Kashmiri,2346,False,False
kashubian,,185,ksu,csb,{},54.0,18.0,Eurasia,,Kashubian,127,False,False
kasong,,64,ksn,,{},12.75,102.116666667,Eurasia,,Kasong,2608,False,False
kati (in afghanistan),,694,ktz,bsh,{},35.5,70.0,Eurasia,,Kati (in Afghanistan),353,False,False
katu,,72,ktu,"ktv, kuf",{},15.8333333333,107.583333333,Eurasia,,Katu,986,False,False
kayah li (eastern),,378,kyl,eky,{},19.0,97.5,Eurasia,,Kayah Li (Eastern),2376,False,True
kazakh,,19,kaz,kaz,{},50.0,70.0,Eurasia,,Kazakh,1037,False,False
kerek,,139,krq,krk,{},62.25,175.0,Eurasia,,Kerek,805,False,False
ket,,503,ket,ket,{},64.0,87.0,Eurasia,,Ket,2458,False,True
ketapang,,519,ktp,zlm,{},-1.86666666667,110.0,Eurasia,,Ketapang,134,False,False
khakas,,19,khk,kjh,{},53.0,90.0,Eurasia,,Khakas,1399,False,False
khalaj,,19,khl,klj,{},35.0,50.0,Eurasia,,Khalaj,1897,False,False
khaling,,512,khg,klr,{},27.5,86.6666666667,Eurasia,,Khaling,1834,False,False
khalkha,,20,kha,khk,{},47.0,105.0,Eurasia,,Khalkha,2528,True,True
kham,,512,kmh,kgj,{},28.5,82.75,Eurasia,,Kham,2060,False,False
kham (dege),,389,khd,khg,{},31.8333333333,98.5833333333,Eurasia,,Kham (Dege),2618,False,False
kham (tibetan) (nangchen),,389,knz,khg,{},32.5,96.5,Eurasia,,Kham (Tibetan) (Nangchen),2617,False,False
khanty,,464,kty,kca,{},65.0,65.0,Eurasia,,Khanty,2284,False,False
kharia,,66,khr,khr,{},22.5,84.3333333333,Eurasia,,Kharia,1602,False,False
khasi,,71,khs,kha,{},25.5,92.0,Eurasia,,Khasi,2446,False,True
khinalug,,267,khi,kjj,{},41.1666666667,48.0833333333,Eurasia,,Khinalug,1078,False,False
khmer,,70,khm,khm,{},12.5,105.0,Eurasia,,Khmer,2447,False,True
khmu,,69,kmu,kjg,{},21.0,102.0,Eurasia,,Khmu',2397,False,True
khowar,,182,khw,khw,{},36.0,72.0,Eurasia,,Khowar,1178,False,False
khumi,,386,khu,cnk,{},21.9166666667,92.4166666667,Eurasia,,Khumi,358,False,False
khun,,404,khn,kkh,{},21.0,100.0,Eurasia,,Khün,2628,False,False
 khwarshi,,269,khv,khv,{},42.25,46.1666666667,Eurasia,, Khwarshi,135,False,False
kinnauri,,389,knn,kfk,{},31.5,78.0,Eurasia,,Kinnauri,1603,False,False
kirghiz,,19,kgz,kir,{},42.0,75.0,Eurasia,,Kirghiz,2113,False,False
kirghiz (fuyu),,19,kfy,kir,{},47.75,124.416666667,Eurasia,,Kirghiz (Fu-Yu),136,False,False
kodava,,149,kod,kfa,{},12.1666666667,76.8333333333,Eurasia,,Kodava,1120,False,False
kokborok,,383,kok,trp,{},24.3333333333,92.5,Eurasia,,Kokborok,1803,False,False
kokni,,182,kkz,kex,{},20.75,73.5,Eurasia,,Kokni,704,False,False
kolami,,148,kol,"kfb, nit",{},20.0,78.5,Eurasia,,Kolami,2061,False,False
koluri,,183,klr,shm,{},37.0,48.0,Eurasia,,Koluri,1121,False,False
komipermyak,,468,kop,koi,{},59.5,54.5,Eurasia,,Komi-Permyak,1605,False,False
komizyrian,,468,kzy,kpv,{},65.0,55.0,Eurasia,,Komi-Zyrian,2097,False,False
konda,,147,kda,kfc,{},19.5,83.0,Eurasia,,Konda,549,False,False
konkani,,182,kkn,knn,{},15.25,74.0,Eurasia,,Konkani,1459,False,False
korean,,218,kor,kor,{},37.5,128.0,Eurasia,,Korean,2536,True,True
korku,,66,kku,kfq,{},22.5,78.5,Eurasia,,Korku,1998,False,False
koryak,,139,kry,kpy,{},61.0,167.0,Eurasia,,Koryak,2062,False,False
kota,,149,kot,kfe,{},11.5,77.1666666667,Eurasia,,Kota,1401,False,False
kott,,503,ktt,,{},57.0,94.0,Eurasia,,Kott,551,False,False
koya,,147,koy,kff,{},17.5,81.3333333333,Eurasia,,Koya,2078,False,False
krymchak,,19,kym,uzn,{},45.0,34.25,Eurasia,,Krymchak,141,False,False
kryz,,267,krz,kry,{},41.0833333333,48.0,Eurasia,,Kryz,142,False,False
ksingmul,,69,ksi,puo,{},21.0833333333,104.0,Eurasia,,Ksingmul,363,False,False
kui (in india),,147,kui,kxu,{},20.0,83.5,Eurasia,,Kui (in India),1080,False,False
kulung,,512,klg,kle,{},27.5,87.0,Eurasia,,Kulung,364,False,False
kumauni,,182,kum,kfy,{},30.0,80.0,Eurasia,,Kumauni,1461,False,False
kumyk,,19,kuq,kum,{},43.0,47.3333333333,Eurasia,,Kumyk,883,False,False
kunming,,375,kug,cmn,{},25.0,102.75,Eurasia,,Kunming,812,False,False
kurdish (central),,183,krd,ckb,{},36.0,44.0,Eurasia,,Kurdish (Central),2250,False,False
kurmanji,,183,kji,kmr,{},38.0,42.0,Eurasia,,Kurmanji,1181,False,False
kurukh,,150,kur,kru,{},22.8333333333,85.5,Eurasia,,Kurukh,1462,False,False
kusunda,,221,kus,kgg,{},28.0,84.6666666667,Eurasia,,Kusunda,930,False,False
kuvi,,147,kuv,kxv,{},18.75,82.6666666667,Eurasia,,Kuvi,1805,False,False
kyirong,,389,kgy,kgy,{},28.4166666667,85.3333333333,Eurasia,,Kyirong,2613,False,False
lachi,,405,lch,lbt,{},22.6666666667,104.833333333,Eurasia,,Lachi,366,False,False
ladakhi,,389,lad,lbj,{},34.0,78.0,Eurasia,,Ladakhi,2370,False,True
ladin,,184,ldn,lld,{},46.5833333333,11.9166666667,Eurasia,,Ladin,367,False,False
ladino,,184,lno,lad,{},40.0,33.0,Eurasia,,Ladino,708,False,False
laha,,405,lha,lha,{},21.5833333333,103.916666667,Eurasia,,Laha,145,False,False
lahu,,380,lah,lhu,{},20.0,98.1666666667,Eurasia,,Lahu,2358,False,False
lai,,386,lai,cnh,{},22.6666666667,93.6666666667,Eurasia,,Lai,2176,False,False
lak,,266,lak,lbe,{},42.1666666667,47.1666666667,Eurasia,,Lak,2331,False,True
lakkia,,405,lkk,lbc,{},24.0833333333,110.166666667,Eurasia,,Lakkia,1250,False,False
lalo,,380,lal,ywt,{},25.0,100.25,Eurasia,,Lalo,1872,False,False
lamani,,182,lmn,lmn,{},17.0,77.0,Eurasia,,Lamani,1873,False,False
langue des signes francaise,,330,lsf,fsl,{},47.0,3.0,Eurasia,,Langue des Signes Française,368,False,False
lao,,404,lao,lao,{},18.0,103.0,Eurasia,,Lao,2098,False,False
latvian,,188,lat,lav,{},57.0,24.0,Eurasia,,Latvian,2478,False,True
laz,,205,laz,lzz,{},41.5,41.5,Eurasia,,Laz,1252,False,False
lengua de senas espanola,,330,lse,ssp,{},40.0,-3.0,Eurasia,,Lengua de Señas Española,373,False,False
lepcha,,379,lep,lep,{},27.1666666667,88.5,Eurasia,,Lepcha,2371,False,True
lezgian,,267,lez,lez,{},41.6666666667,47.8333333333,Eurasia,,Lezgian,2541,True,True
lhomi,,389,lho,lhm,{},27.6666666667,87.4166666667,Eurasia,,Lhomi,1185,False,False
limbu,,512,lim,lif,{},27.1666666667,87.75,Eurasia,,Limbu,2277,False,False
lingua gestual portuguesa,,330,lgp,psr,{},40.0,-8.0,Eurasia,,Língua Gestual Portuguesa,147,False,False
lingua italiana dei segni,,330,lii,ise,{},42.0,13.0,Eurasia,,Lingua Italiana dei Segni,377,False,False
lisu,,380,lis,lis,{},26.0,98.0,Eurasia,,Lisu,1692,False,False
lithuanian,,188,lit,lit,{},55.0,24.0,Eurasia,,Lithuanian,2353,False,False
liv,,465,liv,liv,{},56.8333333333,24.0,Eurasia,,Liv,563,False,False
lotha,,386,lot,njh,{},26.5,94.25,Eurasia,,Lotha,1650,False,False
loven,,63,lov,lbo,{},15.0,106.333333333,Eurasia,,Loven,815,False,False
low german,,181,lge,nds,{},53.0,10.0,Eurasia,,Low German,149,False,False
lu,,404,lu,khb,{},22.0,100.666666667,Eurasia,,Lü,1313,False,False
lungchang,,388,lun,nst,{},27.5,96.4166666667,Eurasia,,Lungchang,1186,False,False
luri,,183,lur,lrc,{},33.5,48.5,Eurasia,,Luri,153,False,False
luxemburgeois,,181,lux,ltz,{},49.8333333333,6.16666666667,Eurasia,,Luxemburgeois,154,False,False
macedonian,,185,mcd,mkd,{},41.6666666667,21.75,Eurasia,,Macedonian,1838,False,False
magahi,,182,mgh,mag,{},23.5,85.5,Eurasia,,Magahi,934,False,False
magar,,512,mag,mgp,{},28.0,83.0,Eurasia,,Magar,1314,False,False
magar (syangja),,512,msy,mrd,{},28.0833333333,83.8333333333,Eurasia,,Magar (Syangja),157,False,False
mah meri,,62,mhm,mhe,{},2.83333333333,101.5,Eurasia,,Mah Meri,159,False,False
maithili,,182,mai,mai,{},26.0,86.0,Eurasia,,Maithili,2100,False,False
malacca creole,,331,mlc,mcm,{},2.2,102.25,Eurasia,,Malacca Creole,816,False,False
malay,,519,mly,zsm,{},3.0,102.0,Eurasia,,Malay,711,False,False
malayalam,,149,mym,mal,{},10.0,76.5,Eurasia,,Malayalam,2285,False,False
malay (kuala lumpur),,519,myk,zlm,{},3.16666666667,101.7,Eurasia,,Malay (Kuala Lumpur),160,False,False
malay (ulu muar),,519,mmu,zmi,{},2.66666666667,102.5,Eurasia,,Malay (Ulu Muar),161,False,False
maltese,,10,mlt,mlt,{},35.9166666667,14.4166666667,Eurasia,,Maltese,2138,False,False
malto,,150,mto,kmj,{},25.0,87.3333333333,Eurasia,,Malto,1086,False,False
manange,,389,nmm,nmm,{},28.5833333333,84.0,Eurasia,,Manange,2609,False,False
manchu,,21,mnc,mnc,{},49.5,127.5,Eurasia,,Manchu,2127,False,False
mandaic (modern),,10,mma,mid,{},31.0,48.5,Eurasia,,Mandaic (Modern),164,False,False
mandarin,,375,mnd,cmn,{},34.0,110.0,Eurasia,,Mandarin,2543,True,True
mangghuer,,20,mgg,mjg,{},36.0,102.0,Eurasia,,Mangghuer,2206,False,False
mansi,,464,mns,mns,{},62.0,62.0,Eurasia,,Mansi,2268,False,False
manx,,187,mnx,glv,{},54.1666666667,-4.5,Eurasia,,Manx,817,False,False
marathi,,182,mhi,mar,{},19.0,76.0,Eurasia,,Marathi,2323,False,False
marchha,,389,mrc,rnp,{},30.25,79.5833333333,Eurasia,,Marchha,936,False,False
mari (hill),,466,mah,mrj,{},57.0,58.0,Eurasia,,Mari (Hill),937,False,False
mari (meadow),,466,mme,mhr,{},57.0,48.0,Eurasia,,Mari (Meadow),2155,False,False
maru,,380,mru,mhx,{},23.5,98.5,Eurasia,,Maru,1695,False,False
mawchi,,182,mwc,mke,{},21.3333333333,73.6666666667,Eurasia,,Mawchi,717,False,False
mazanderani,,183,mzn,mzn,{},36.5,52.0,Eurasia,,Mazanderani,885,False,False
mehri,,10,meh,gdq,{},17.0,51.5,Eurasia,,Mehri,1960,False,False
meithei,,386,mei,mni,{},24.75,94.0,Eurasia,,Meithei,2494,True,True
mien,,169,mie,ium,{},25.0,111.0,Eurasia,,Mien,2080,False,False
miju,,382,mij,mxj,{},29.0,96.0,Eurasia,,Miju,390,False,False
mikir,,386,mik,mjw,{},26.3333333333,93.5,Eurasia,,Mikir,1840,False,False
milang,,382,mil,adi,{},28.5,95.25,Eurasia,,Milang,818,False,False
mingrelian,,205,mgl,xmf,{},42.5,42.0,Eurasia,,Mingrelian,392,False,False
miri (hill),,382,mhl,mrg,{},27.9166666667,93.8333333333,Eurasia,,Miri (Hill):,2626,False,False
mising,,382,msg,mrg,{},28.5,94.8333333333,Eurasia,,Mising,1807,False,False
mizo,,386,miz,lus,{},23.1666666667,92.8333333333,Eurasia,,Mizo,2139,False,False
mlabri (minor),,69,mlm,mra,{},18.5,101.0,Eurasia,,Mlabri (Minor),1657,False,False
mnong (eastern),,63,mge,mng,{},12.6666666667,108.5,Eurasia,,Mnong (Eastern),403,False,False
moghol,,20,mog,mhj,{},35.0,62.0,Eurasia,,Moghol,1875,False,False
moldavian,,184,mol,ron,{},47.0,29.0,Eurasia,,Moldavian,176,False,False
mon,,65,mon,mnw,{},14.8333333333,100.5,Eurasia,,Mon,1905,False,False
mordvin (erzya),,467,moe,myv,{},53.0,45.5,Eurasia,,Mordvin (Erzya),1978,False,False
mordvin (moksha),,467,mmo,mdf,{},54.0,44.0,Eurasia,,Mordvin (Moksha),888,False,False
mulao,,404,mul,mlm,{},25.0,108.0,Eurasia,,Mulao,994,False,False
mun,,169,mnu,mji,{},19.0,110.0,Eurasia,,Mun,179,False,False
mundari,,66,mun,unr,{},23.0,84.6666666667,Eurasia,,Mundari,2433,False,True
muong,,67,muo,mtq,{},20.5,105.083333333,Eurasia,,Muong,180,False,True
naga (mao),,386,nma,nbi,{},25.5,94.3333333333,Eurasia,,Naga (Mao),1730,False,False
naga pidgin,,331,npn,nag,{},25.6666666667,94.0,Eurasia,,Naga Pidgin,407,False,False
naga (tangkhul),,386,ngt,nmf,{},25.0,94.5,Eurasia,,Naga (Tangkhul),1877,False,False
naga (zeme),,386,nze,nzm,{},25.1666666667,93.5,Eurasia,,Naga (Zeme),1471,False,False
nahali,,265,nah,nll,{},19.75,77.8333333333,Eurasia,,Nahali,1317,False,False
nanai,,21,nai,gld,{},49.5,137.0,Eurasia,,Nanai,1844,False,False
nancowry,,68,nnc,ncb,{},8.05,93.5,Eurasia,,Nancowry,1908,False,False
narphu,,389,nph,npa,{},28.6666666667,84.25,Eurasia,,Nar-Phu,1732,False,False
naxi,,384,nax,nxq,{},27.5,100.0,Eurasia,,Naxi,1520,False,False
nederlandse gebarentaal,,330,ned,dse,{},52.25,5.5,Eurasia,,Nederlandse Gebarentaal,416,False,False
negidal,,21,neg,neg,{},53.0,139.0,Eurasia,,Negidal,417,False,False
nenets,,463,nen,yrk,{},69.0,72.0,Eurasia,,Nenets,2425,False,True
nenets (tundra),,463,ntu,yrk,{},70.0,76.0,Eurasia,,Nenets (Tundra),185,False,False
neoaramaic (amadiya),,10,naa,cld,{},37.0,43.0,Eurasia,,Neo-Aramaic (Amadiya),186,False,False
neoaramaic (arbel jewish),,10,naj,aij,{},31.75,35.0,Eurasia,,Neo-Aramaic (Arbel Jewish),2004,False,False
neoaramaic (assyrian),,10,nsy,aii,{},36.0,41.0,Eurasia,,Neo-Aramaic (Assyrian),570,False,False
neoaramaic (persian azerbaijan),,10,nap,trg,{},38.0,47.0,Eurasia,,Neo-Aramaic (Persian Azerbaijan),1318,False,False
nepali,,182,nep,nep,{},28.0,85.0,Eurasia,,Nepali,2290,False,False
newar (dolakha),,512,nwd,new,{},27.3333333333,86.0,Eurasia,,Newar (Dolakha),1770,False,False
newari (kathmandu),,512,new,new,{},27.6666666667,85.5,Eurasia,,Newari (Kathmandu),2158,False,False
nganasan,,463,nga,nio,{},71.0,93.0,Eurasia,,Nganasan,2048,False,False
nicobarese,,68,nic,ncb,{},7.0,93.8333333333,Eurasia,,Nicobarese,189,False,False
nicobarese (car),,68,nca,caq,{},9.0,93.0,Eurasia,,Nicobarese (Car),2253,False,False
nihon shuwa (japanese sign language),,330,nih,jsl,{},36.0,139.0,Eurasia,,Nihon Shuwa (Japanese Sign Language),420,False,False
nivkh,,324,niv,niv,{},53.3333333333,142.0,Eurasia,,Nivkh,2471,False,True
nivkh (south sakhalin),,324,nvs,niv,{},47.0,142.5,Eurasia,,Nivkh (South Sakhalin),890,False,False
nocte,,388,noc,njb,{},27.0,95.5,Eurasia,,Nocte,1615,False,False
noghay,,19,nog,nog,{},44.0,46.0,Eurasia,,Noghay,1475,False,False
noghay (karagash),,19,nok,nog,{},47.5,47.25,Eurasia,,Noghay (Karagash),190,False,False
norsk tegnsprak,,330,nte,nsl,{},61.0,9.0,Eurasia,,Norsk Tegnspråk,191,False,False
norwegian,,181,nor,nob,{},61.0,8.0,Eurasia,,Norwegian,2295,False,False
nung (in vietnam),,404,nun,nut,{},21.9166666667,106.416666667,Eurasia,,Nung (in Vietnam),2263,False,False
nusu,,380,nus,nuf,{},26.75,99.0,Eurasia,,Nusu,998,False,False
nyah kur (tha pong),,65,nkt,cbn,{},15.6666666667,101.666666667,Eurasia,,Nyah Kur (Tha Pong),1259,False,False
nyamkad,,389,nyk,tpq,{},32.0,78.5,Eurasia,,Nyamkad,1195,False,False
nyishi,,382,nis,njz,{},27.5,93.5,Eurasia,,Nyishi,2006,False,False
occitan,,184,occ,oci,{},44.0,2.0,Eurasia,,Occitan,892,False,False
oi,,63,oi,oyb,{},14.8333333333,107.166666667,Eurasia,,Oi,193,False,False
oirat,,20,oir,xal,{},37.5,93.0,Eurasia,,Oirat,999,False,False
onge,,399,ong,oon,{},10.75,92.4166666667,Eurasia,,Onge,1522,False,False
ordos,,20,ord,mvf,{},39.0,109.0,Eurasia,,Ordos,1138,False,False
oriya,,182,oya,ori,{},21.0,85.0,Eurasia,,Oriya,1564,False,False
oriya (kotia),,182,oko,ort,{},18.3333333333,83.0,Eurasia,,Oriya (Kotia),426,False,False
ormuri,,183,orm,oru,{},32.5,69.75,Eurasia,,Ormuri,1325,False,False
oroch,,21,orc,oac,{},50.3333333333,137.5,Eurasia,,Oroch,826,False,False
orok,,21,ork,oaa,{},49.5,143.5,Eurasia,,Orok,1616,False,False
ossetic,,183,oss,oss,{},43.0,44.0,Eurasia,,Ossetic,2192,False,False
pacoh,,72,pac,pac,{},16.4166666667,107.083333333,Eurasia,,Pacoh,1416,False,False
paite,,386,pte,pck,{},24.0,93.1666666667,Eurasia,,Paite,197,False,False
palaung,,69,plg,"pce, rbb",{},22.6666666667,96.6666666667,Eurasia,,Palaung,1566,False,False
panjabi,,182,pan,pan,{},31.0,74.0,Eurasia,,Panjabi,2330,False,False
parauk,,69,puk,prk,{},23.25,99.5,Eurasia,,Parauk,1262,False,False
parji (dravidian),,148,prd,pci,{},19.5,82.5,Eurasia,,Parji (Dravidian),831,False,False
pashto,,183,psh,pst,{},33.0,67.0,Eurasia,,Pashto,2303,False,False
pattani,,389,ptt,lae,{},32.75,76.75,Eurasia,,Pattani,1700,False,False
pengo,,147,pen,peg,{},19.8333333333,83.8333333333,Eurasia,,Pengo,429,False,False
persian,,183,prs,pes,{},32.0,54.0,Eurasia,,Persian,2537,True,True
phlong,,378,phl,pww,{},15.0,99.0,Eurasia,,Phlong,1263,False,False
polabian,,185,plb,pox,{},51.0,12.8333333333,Eurasia,,Polabian,583,False,False
polish,,185,pol,pol,{},52.0,20.0,Eurasia,,Polish,2368,False,False
portuguese,,184,por,por,{},39.0,-8.0,Eurasia,,Portuguese,2231,False,False
prasuni,,694,pra,prn,{},35.5,71.0,Eurasia,,Prasuni,1417,False,False
provencal,,184,pro,oci,{},44.0,6.0,Eurasia,,Provençal,203,False,False
pumi,,387,pum,"pmi, pmj",{},28.0,101.0,Eurasia,,Pumi,1525,False,False
